Item ID,Title,Category ID 1,Category Name 1,Category ID 2,Category Name 2,Category ID 3,Category Name 3,Category ID 4,Category Name 4,Price,Currency,Original Price,Discount %,Seller Name,Seller Feedback %,Seller Feedback Score,Condition,Shipping Cost,Product URL,Item Location,Item Listing Date,Main Image,Thumbnail Image
v1|284616251556|586234124650,PUMA Men's ST Runner v3 L Sneakers,95672,Athletic Shoes,3034,Women's Shoes,11450,"Clothing, Shoes & Accessories",260010,Women,28.99,USD,65,55,officialpumastore,98.5,360142,New with box,0,https://www.ebay.com/itm/284616251556?_skw=Women%27s+shoes&hash=item42447358a4:g:~4EAAOSwlxljz8ob,US,2022-01-19T22:37:43.000Z,https://i.ebayimg.com/images/g/~4EAAOSwlxljz8ob/s-l225.jpg,https://i.ebayimg.com/images/g/~4EAAOSwlxljz8ob/s-l1600.jpg
v1|275451210960|576143934980,PUMA Men's Redon Bungee Shoes,95672,Athletic Shoes,3034,Women's Shoes,11450,"Clothing, Shoes & Accessories",260010,Women,41.99,USD,70,40,officialpumastore,98.5,360142,New with box,0,https://www.ebay.com/itm/275451210960?_skw=Women%27s+shoes&hash=item40222becd0:g:6nEAAOSwrAFki9Ip,US,2022-09-07T22:48:45.000Z,https://i.ebayimg.com/images/g/6nEAAOSwrAFki9Ip/s-l225.jpg,https://i.ebayimg.com/images/g/6nEAAOSwrAFki9Ip/s-l1600.jpg
v1|276732561148|2560192762538,PUMA Men's ST MILER Sneakers,95672,Athletic Shoes,3034,Women's Shoes,11450,"Clothing, Shoes & Accessories",260010,Women,38.99,USD,65,40,officialpumastore,98.5,360142,New with box,0,https://www.ebay.com/itm/276732561148?_skw=Women%27s+shoes&hash=item406e8bc6fc:g:HDsAAOSwdi9nN1xp,US,2024-11-15T14:35:19.000Z,https://i.ebayimg.com/images/g/HDsAAOSwdi9nN1xp/s-l225.jpg,https://i.ebayimg.com/images/g/HDsAAOSwdi9nN1xp/s-l1600.jpg
v1|295521901335|594048258073,Vans New SlipOn Classic Sneakers Unisex Canvas Shoes All Colors Men's/Women's,95672,Athletic Shoes,3034,Women's Shoes,11450,"Clothing, Shoes & Accessories",260010,Women,49.99,USD,49.99,0,nickwear2016,99.7,12069,New with box,0,https://www.ebay.com/itm/295521901335?_skw=Women%27s+shoes&hash=item44ce7a5b17:g:ncMAAOSwwrlnrj22,US,2023-02-10T17:44:19.000Z,https://i.ebayimg.com/images/g/ncMAAOSwwrlnrj22/s-l225.jpg,https://i.ebayimg.com/images/g/ncMAAOSwwrlnrj22/s-l1200.jpg
v1|335676256852|545191432937,Adidas Sambae Denim Women's II0001,95672,Athletic Shoes,3034,Women's Shoes,11450,"Clothing, Shoes & Accessories",260010,Women,134.39,USD,134.39,0,zhoujian21,0,0,New with tags,0,https://www.ebay.com/itm/335676256852?_skw=Women%27s+shoes&hash=item4e27dd3254:g:x1gAAOSwWtFnCBN2&amdata=enc%3AAQAKAAAA8PeG5RIuIyokJHJy903%2F5UbKH8XZn%2FNRhGwD1JEofpAvk8sUaAHtAIamKYW5yicgR7Jg0X%2FAFb0%2Fw4NYz65ll1%2FgJg5cBq0eoDSdpV77ROFhRentbz%2FIyeTbfy0pUt82Mmb6f5DIhWakFPqqBy2zf1C6T169I0%2BSeQi56jMUs13J3z1Zix2RLjGgO7OxvU%2FNdBdnNWQV2HoJQxa3n%2F0DJaXftAYY21OJuHNxn7tx8I6ZrYqF1%2BDVIAfs1t7SK4OUzZLPeSFblc0ukIIKPjsfXXchoqAlGKgHnD53qIWIniXtmnraoM2oshL7SL7XsWsH9Q%3D%3D,CN,2024-11-15T17:31:41.000Z,https://i.ebayimg.com/images/g/x1gAAOSwWtFnCBN2/s-l225.jpg,https://i.ebayimg.com/images/g/x1gAAOSwWtFnCBN2/s-l1600.jpg
v1|286197345747|588314161825,PUMA Women's Softride Harli Running Shoes,95672,Athletic Shoes,3034,Women's Shoes,11450,"Clothing, Shoes & Accessories",260010,Women,38.99,USD,60,35,officialpumastore,98.5,360142,New with box,0,https://www.ebay.com/itm/286197345747?_skw=Women%27s+shoes&hash=item42a2b0edd3:g:IYgAAOSwflZnT0Ub&amdata=enc%3AAQAKAAAA8PeG5RIuIyokJHJy903%2F5UbDibuGysieUF%2BQYGZVRDz%2B37%2FNeYKiH1Ycj2YLK5%2FAuRlaP4RhjcoN1oBpdTumgBwgdl491PuoVxAExHL42PRs5E%2BQh1%2F9myRSPlqXrPBJRxs0mGQvowcT67dGLQ7%2BGfxvtqpNnKALNtXngI%2B7IRZBuILgXvvjPc0UZNj5%2BSnaN2IL4EDhdCXsK0F3uuZv1dgfAf68%2FQfQyBNwoUP3WCtMzOOyCeLPxK0U2n5hkQ%2BLBzh9ksJPBD8bA%2Bbkw7lN0XOpPWgdCzX1QgCXX%2FZiEX8%2B%2B6KWmTo2EoXeXYqUF1V4bQ%3D%3D,US,2024-12-03T17:46:22.000Z,https://i.ebayimg.com/images/g/IYgAAOSwflZnT0Ub/s-l225.jpg,https://i.ebayimg.com/images/g/IYgAAOSwflZnT0Ub/s-l1600.jpg
v1|134605352068|434533580734,"Crocs Men's and Women's Shoes - Bayaband Clogs, Slip On Water Shoes",95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,39.99,USD,59.99,33,crocsoutlet,99.1,191448,New with box,0,https://www.ebay.com/itm/134605352068?_skw=Women%27s+shoes&hash=item1f571aac84:g:yfEAAOSwpGJmlYwJ&amdata=enc%3AAQAKAAAA8PeG5RIuIyokJHJy903%2F5Ub2%2B%2FjHlIw2%2BR257AwDx2klnF%2Flo1gJmn0NJIgswFmBQO53a%2FO8mglCeVUqS9z97YtO8lemPq1DohatJgvdjXjzqsG5UAHqSxS2pRgwZmlUEVG09xrDyuV0TQqt8QsLXsGiYE54pvTyQMQ2TVytKHeeDdlsK2q3SbAqbXAzS5jVV%2BmtV%2F7StoE%2F5Cp%2B0hRWfUzjcGa0gQpB3H3ejoUN55HHBTgC8bG6Xu654NiaOAD6f0a2WtuYqhRBYGWtjQKg%2FhN1QFM44YZsmeppujjNpMtGS1c2ZOZIyuxi%2FERB9%2FjMjg%3D%3D,US,2023-06-09T08:09:57.000Z,https://i.ebayimg.com/images/g/yfEAAOSwpGJmlYwJ/s-l225.jpg,https://i.ebayimg.com/images/g/yfEAAOSwpGJmlYwJ/s-l1200.jpg
v1|134603886418|434292597160,"Crocs Men's and Women's Shoes - Baya Clogs, Slip On Shoes, Waterproof Sandals",95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,34.99,USD,49.99,30,crocsoutlet,99.1,191448,New with box,0,https://www.ebay.com/itm/134603886418?_skw=Women%27s+shoes&hash=item1f57044f52:g:XaEAAOSw3g1nQOXt&amdata=enc%3AAQAKAAAA8PeG5RIuIyokJHJy903%2F5Ua6uJenAWUzN1JAobIrigZojG%2FY4BEsnGrJe%2BGQmXsmTpp82CQTLYTFgURhcLTxj15T9JW0YzhPHQh8%2FMgHO7fI4%2B%2BiwVlZ6WkT7sFAJA9iS44q9gvE%2BAryd38Ax2ABb%2BIVjWzm21m8mE6fd9hInMRQkaeUL08eGSeL5xARMJXTKWPaKPi7E3dLzsv%2FKRmS2D4H3Ys57P9z%2FaESEmpZmvDtbbXvglOFCWeT%2BInsBJEFGD1QItf2jX13C%2FwExV6gCgrCXQROXsKk3VS4ansGMiCNWy0wxY1J10I7K2MPtMP%2F3w%3D%3D,US,2023-06-08T05:19:48.000Z,https://i.ebayimg.com/images/g/XaEAAOSw3g1nQOXt/s-l225.jpg,https://i.ebayimg.com/images/g/XaEAAOSw3g1nQOXt/s-l1200.jpg
v1|284706188359|586493028010,PUMA Women's Ella Lace Up Shoes,95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,28.99,USD,70,59,officialpumastore,98.5,360142,New with box,0,https://www.ebay.com/itm/284706188359?_skw=Women%27s+shoes&hash=item4249cfac47:g:TcMAAOSwA41kg-ks&amdata=enc%3AAQAKAAAA8PeG5RIuIyokJHJy903%2F5Ua4TBno75OlrnUMo%2FvosRtjUYI3ExUyswNZR%2FUwKq0a%2Bb9%2FXFnKo%2FKb3lLke%2B9aGCKoN9zLHnJV7CwK1nl69N9KkpMS3YO9Xczg%2F4PfWuXFkF3Xw23kWKk0Bh%2BSbgq2h5VcYshcjogSyKzN5PhI1pIoX0mQQzcg1qJL4daIPLGimohv5iJl9jkNRyoeo768crHpPhZqRrBPsLuse20sKVC%2B0vJ8hEur2xUO2uxrvE1J%2BONMuNpvm1oOgig1eedA4o3qcuxXa7gD%2F0--SkBpVvuk0uMEpprc3oEXNH94PpOrxg%3D%3D,US,2022-03-16T13:10:23.000Z,https://i.ebayimg.com/images/g/TcMAAOSwA41kg-ks/s-l225.jpg,https://i.ebayimg.com/images/g/TcMAAOSwA41kg-ks/s-l1600.jpg
v1|176769325918|476477019559,"New Balance Women's 327 Shoes - Sea Salt with White and Black, Authentic",95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,81,USD,81,0,mcr6063-wmqe5ttt,92.9,47,New with box,0,https://www.ebay.com/itm/176769325918?_skw=Women%27s+shoes&hash=item292845db5e:g:zP8AAOSwVD5nNd5G&amdata=enc%3AAQAKAAAA8PeG5RIuIyokJHJy903%2F5UZjGCN7v7M2ZR9Pf4dZCr%2BxaoFXWKHPeZvzsLauo9lnU%2BxID4xYDz%2BDsLvIZksKAlGjX2sJfy4jwFVeZmVO5%2FQoXTSzfMFKuP3M8UWoN0QgQSOYFpXsVXp0ANXnxoNHyg90QbAIkvm2cT1pRwg8oC2qfH7kD9RZo%2F5VK0b6Ww%2F1oPt8K5r6AMc2EEaCh3TDIx5rB8ItlzzIIgcIrtMwCfbRWkYifN7RR82h5pOxnKubmMH0QePQrGhayVvANbgfiJpgrIYSGef%2Fb58o0T08kuIw5exbXjz7cTAYY9ZzUGN9bw%3D%3D,US,2024-11-14T11:30:45.000Z,https://i.ebayimg.com/images/g/zP8AAOSwVD5nNd5G/s-l225.jpg,https://i.ebayimg.com/images/g/zP8AAOSwVD5nNd5G/s-l1200.jpg
v1|156673018774|458097748258,adidas women Crazychaos 2000 Shoes,95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,44,USD,80,45,adidas_official,98.2,552486,New with box,0,https://www.ebay.com/itm/156673018774?_skw=Women%27s+shoes&hash=item247a708b96:g:nNgAAeSw6ZFnomHI,US,2025-02-04T18:47:03.000Z,https://i.ebayimg.com/images/g/nNgAAeSw6ZFnomHI/s-l225.jpg,https://i.ebayimg.com/images/g/nNgAAeSw6ZFnomHI/s-l225.jpg
v1|156460374864|457783998457,adidas women Stan Smith Shoes,95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,40,USD,100,60,adidas_official,98.2,552486,New with box,0,https://www.ebay.com/itm/156460374864?_skw=Women%27s+shoes&hash=item246dc3db50:g:eAgAAOSw6d9nEpCU,US,2024-10-15T14:03:02.000Z,https://i.ebayimg.com/images/g/eAgAAOSw6d9nEpCU/s-l225.jpg,https://i.ebayimg.com/images/g/eAgAAOSw6d9nEpCU/s-l1600.jpg
v1|286060525575|588399820136,PUMA Women's Riaze Prowl Floral Wide Running Shoes,95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,35.99,USD,85,58,officialpumastore,98.5,360142,New with box,0,https://www.ebay.com/itm/286060525575?_skw=Women%27s+shoes&hash=item429a893807:g:c~4AAOSw-h1m5c2T,US,2024-09-14T17:52:10.000Z,https://i.ebayimg.com/images/g/c~4AAOSw-h1m5c2T/s-l225.jpg,https://i.ebayimg.com/images/g/c~4AAOSw-h1m5c2T/s-l1600.jpg
v1|286060525826|588161996975,PUMA Women's Riaze Prowl Floral Running Shoes,95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,35.99,USD,85,58,officialpumastore,98.5,360142,New with box,0,https://www.ebay.com/itm/286060525826?_skw=Women%27s+shoes&hash=item429a893902:g:QcEAAOSwzJxm5c3X,US,2024-09-14T17:52:17.000Z,https://i.ebayimg.com/images/g/QcEAAOSwzJxm5c3X/s-l225.jpg,https://i.ebayimg.com/images/g/QcEAAOSwzJxm5c3X/s-l1600.jpg
v1|156697031550|458074522710,adidas women Pureboost 5 Running Shoes,95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,72,USD,130,45,adidas_official,98.2,552486,New with box,0,https://www.ebay.com/itm/156697031550?_skw=Women%27s+shoes&hash=item247bdef37e:g:U8gAAeSwSKJnrZXC,US,2025-02-13T06:46:45.000Z,https://i.ebayimg.com/images/g/U8gAAeSwSKJnrZXC/s-l225.jpg,https://i.ebayimg.com/images/g/U8gAAeSwSKJnrZXC/s-l225.jpg
v1|286245225541|588447405920,PUMA Women's Voltaic Evo Wide Training Shoes,95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,47.99,USD,80,40,officialpumastore,98.5,360142,New with box,0,https://www.ebay.com/itm/286245225541?_skw=Women%27s+shoes&hash=item42a58b8445:g:6IgAAOSw5Dtnd4HP,US,2025-01-03T06:17:11.000Z,https://i.ebayimg.com/images/g/6IgAAOSw5Dtnd4HP/s-l225.jpg,https://i.ebayimg.com/images/g/6IgAAOSw5Dtnd4HP/s-l1600.jpg
v1|274810543345|575682913451,PUMA Women's Weave Zip Training Shoes,95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,35.99,USD,70,49,officialpumastore,98.5,360142,New with box,0,https://www.ebay.com/itm/274810543345?_skw=Women%27s+shoes&hash=item3ffbfc1cf1:g:VlwAAOSw-LZkg-k3,US,2021-05-25T19:47:33.000Z,https://i.ebayimg.com/images/g/VlwAAOSw-LZkg-k3/s-l225.jpg,https://i.ebayimg.com/images/g/VlwAAOSw-LZkg-k3/s-l1600.jpg
v1|286294767303|588434849480,PUMA Women's SOFTRIDE Harli Slip-On Running Shoes Women,95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,40.99,USD,60,32,officialpumastore,98.5,360142,New with box,0,https://www.ebay.com/itm/286294767303?_skw=Women%27s+shoes&hash=item42a87f76c7:g:V2AAAOSwO6NnnbYm,US,2025-02-01T05:48:05.000Z,https://i.ebayimg.com/images/g/V2AAAOSwO6NnnbYm/s-l225.jpg,https://i.ebayimg.com/images/g/V2AAAOSwO6NnnbYm/s-l1600.jpg
v1|134605918519|434721688637,"Crocs Men's and Women's Slippers - Baya Lined Clogs, Indoor House Shoes",95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,39.99,USD,59.99,33,crocsoutlet,99.1,191448,New with box,0,https://www.ebay.com/itm/134605918519?_skw=Women%27s+shoes&hash=item1f57235137:g:8UUAAOSwCJxnRLDV&amdata=enc%3AAQAKAAAA8PeG5RIuIyokJHJy903%2F5Ub07TdALiLnFWHGSAJjcZR%2Bj%2B9Ul%2FXFT2U888STRqVpmdzoQv3eBeRmWl6Ht%2BzinF2giKJNhMLr%2F%2B47WRi0dtDvdc9h5%2Fu0aXK4PjJ0jb4OQzNx1QgeW2q4hUfmNL3cKKi%2FqfDX71vaNCfM6y6m0SI1YA7lFwy7ZtHbCZDLL3jQ4UlOtiAW0Irx45n%2B5zIq2QjLHevU0JURO63JEioyTA%2BFixQn%2Bn48p9LJInPjxyYB38daoKdVDqatAwdApdc2LlBl8EvtJ1xUI4zy8NeeIrRnUKLeo%2BnZjKaHszqml%2FTZsQ%3D%3D,US,2023-06-09T18:45:13.000Z,https://i.ebayimg.com/images/g/8UUAAOSwCJxnRLDV/s-l225.jpg,https://i.ebayimg.com/images/g/8UUAAOSwCJxnRLDV/s-l1200.jpg
v1|305801126073|605537490167,Vionic Uptown Women's Loafers Floor Sample,95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,19.99,USD,19.99,0,lovemyshoes,99.2,6138,Pre-owned,9.99,https://www.ebay.com/itm/305801126073?_skw=Women%27s+shoes&hash=item47332ae0b9:g:s8AAAeSwNJNntjLj&amdata=enc%3AAQAKAAAA8PeG5RIuIyokJHJy903%2F5Ub9zA%2FO7%2BFRwo2DqeGB5J7ZwemwkP6LfiTFXBI8nCiTWgHoSIxm7fjCHxQczm7Ad%2F1yKtZzz6b21yseO4jqv36YjD%2FLgf32DD1XImvnLXzGaoPMCHP5XEB5X6YBo%2BfC%2Bief5zFQuMI3hLVFmNb%2FEwI9Q67GrqlXwfTgSG7JtnMJTtxOq%2F2NJ23nfClCU8tNPI7axjTdhE4rYg4FW854r8DkvDzuKNAW7KeAVDecPyFFRRQ%2BmVU71pOzI%2B2rq7CPw6PHWXp7I4GLWrwyYQ3g6Os%2FNWCQu7frSLd9ncX2iedJtQ%3D%3D,US,2024-09-23T19:00:51.000Z,https://i.ebayimg.com/images/g/s8AAAeSwNJNntjLj/s-l225.jpg,https://i.ebayimg.com/images/g/s8AAAeSwNJNntjLj/s-l225.jpg
v1|176834184759|476560716407,New Balance Women's 327 Shoes Rust/Sand - newwithtag,95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,89,USD,89,0,mcr6063-wmqe5ttt,92.9,47,New with box,0,https://www.ebay.com/itm/176834184759?_skw=Women%27s+shoes&hash=item292c238637:g:YTUAAOSwHVJnMkGx&amdata=enc%3AAQAKAAAA8PeG5RIuIyokJHJy903%2F5Uaayk7jcc9JDn5PnhAPSr%2BOLyxCFxqDMx4CLmCKYxoXyH5OBoo2UYJsv7uQofPhBFySjQIOWyoqKXdAbSq7erehevJKhVVmuSR6f6BXyYJgciff7%2BGEsV%2Bd06lXjoqDKVlIFjFk3EaNGdLSVILWlj2hNmYr2XL5cxxa00zxwWDTlvGpTz6tVcJdf84WGJYseSMpI7u7hOfqfawz1yvcA8wxUdZNjzKsP18%2B%2Fj2CsoydwfvXUOMoLdIYQHAh7hIASs5RBogyybAEPDmtfDbhtj8NPwrvEab4ngTRKxE%2FdSQ4Zw%3D%3D,US,2024-11-11T17:47:58.000Z,https://i.ebayimg.com/images/g/YTUAAOSwHVJnMkGx/s-l225.jpg,https://i.ebayimg.com/images/g/YTUAAOSwHVJnMkGx/s-l1200.jpg
v1|267160757147|566921673684,New Balance Women's 327 Shoes - color: Raincloud with Reflection - new with tag,95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,84,USD,84,0,sletterman.636.314,100,9,New with box,0,https://www.ebay.com/itm/267160757147?_skw=Women%27s+shoes&hash=item3e3405a39b:g:zaQAAOSwza1nsa-U&amdata=enc%3AAQAKAAAA8PeG5RIuIyokJHJy903%2F5UaEL2dbijx%2B7N2GCySIgICrXMu4ToVLTW4ltIxOathDzlYVCzf6VcNbe2oevB4rvPQ%2FO4od9KskkQlmnK6k%2B2DDH8wVDOvdvGhYBKwTlKjD8CrH8J%2FFi01Nlb5YHw8tSzjcE5bTDN%2Bbb4O2RPci4RRW22iHotgeayvQiJobSGiS9wNGhvd5Iag1gAPAzCbjmv%2FBAyiGRX5PZJ9CasveinWrlq6Ydi3rXXO%2B7wipOIOLQb%2BnU8P0b2IwPpNSGo92EUjt%2ByuVVgvgE8tnRszu6%2Fd8KDt18TYUVG5oJKzEXVU%2B8A%3D%3D,US,2025-02-16T09:30:43.000Z,https://i.ebayimg.com/images/g/zaQAAOSwza1nsa-U/s-l225.jpg,https://i.ebayimg.com/images/g/zaQAAOSwza1nsa-U/s-l640.jpg
v1|176769324595|476477182502,New Balance Women's 327 Shoes - black - new with box,95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,86.68,USD,86.68,0,dawndorsch,75.4,74,New with box,0,https://www.ebay.com/itm/176769324595?_skw=Women%27s+shoes&hash=item292845d633:g:tcIAAOSwNQtnRVQR,US,2024-11-26T05:04:37.000Z,https://i.ebayimg.com/images/g/tcIAAOSwNQtnRVQR/s-l225.jpg,https://i.ebayimg.com/images/g/tcIAAOSwNQtnRVQR/s-l1200.jpg
v1|404227164086|675354238432,Merrell Women's Moab 3 Hiking Shoes,95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,44.99,USD,44.99,0,im_the_great_deal,97.4,1330,New without box,0,https://www.ebay.com/itm/404227164086?_skw=Women%27s+shoes&hash=item5e1dd107b6:g:9-0AAOSwGbFkKLEY,US,2023-04-01T22:35:24.000Z,https://i.ebayimg.com/images/g/9-0AAOSwGbFkKLEY/s-l225.jpg,https://i.ebayimg.com/images/g/9-0AAOSwGbFkKLEY/s-l960.jpg
v1|266962810422|566701649771,Hoka Women's Bondi 6 Athletic Sneakers 1019270 Hoka One One Road Running Shoes,95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,74.99,USD,74.99,0,goodbyeretail,99.6,117082,New with box,0,https://www.ebay.com/itm/266962810422?_skw=Women%27s+shoes&hash=item3e28393636:g:CvcAAOSwVcZmyLNH,US,2024-08-23T19:55:51.000Z,https://i.ebayimg.com/images/g/CvcAAOSwVcZmyLNH/s-l225.jpg,https://i.ebayimg.com/images/g/CvcAAOSwVcZmyLNH/s-l1600.jpg
v1|186969936902|695019377554,Women's Betsy Clog Mule Flats - Universal Thread,95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,9.99,USD,29.99,67,bullseye_deals,97.7,488158,New with box,0,https://www.ebay.com/itm/186969936902?_skw=Women%27s+shoes&hash=item2b8846d406:g:a74AAeSwrO5ntbdQ,US,2025-02-19T10:44:54.000Z,https://i.ebayimg.com/images/g/a74AAeSwrO5ntbdQ/s-l225.jpg,https://i.ebayimg.com/images/g/a74AAeSwrO5ntbdQ/s-l225.jpg
v1|256632284698|556911894509,Hoka Women's Bondi 7 Athletic Sneakers 1110519 Hoka One One Road Running Shoes,95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,74.99,USD,74.99,0,goodbyeretail,99.6,117082,New with imperfections,0,https://www.ebay.com/itm/256632284698?_skw=Women%27s+shoes&hash=item3bc079e61a:g:HNcAAOSwGwFm20Bv,US,2024-09-08T19:21:50.000Z,https://i.ebayimg.com/images/g/HNcAAOSwGwFm20Bv/s-l225.jpg,https://i.ebayimg.com/images/g/HNcAAOSwGwFm20Bv/s-l1600.jpg
v1|235974281048|536446296127,New Balance Women's 237 Lifestyle Shoes WHITE / AUTHENTIC / Free Shipping,95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,53.99,USD,53.99,0,lilatomicx10,97,192,New with box,0,https://www.ebay.com/itm/235974281048?_skw=Women%27s+shoes&hash=item36f129c758:g:t60AAOSw0VRnvDFO,US,2025-02-24T08:46:08.000Z,https://i.ebayimg.com/images/g/t60AAOSw0VRnvDFO/s-l225.jpg,https://i.ebayimg.com/images/g/t60AAOSw0VRnvDFO/s-l1600.jpg
v1|135290196825|434719770881,Saucony Women Stretch & Go Glide Shoes,95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,36,USD,75,52,online_shoes,93.5,43642,New with box,0,https://www.ebay.com/itm/135290196825?_skw=Women%27s+shoes&hash=item1f7fec9359:g:Y1cAAOSwIaZnBFDp,US,2024-10-07T21:19:40.000Z,https://i.ebayimg.com/images/g/Y1cAAOSwIaZnBFDp/s-l225.jpg,https://i.ebayimg.com/images/g/Y1cAAOSwIaZnBFDp/s-l1600.jpg
v1|285793659199|588240335051,PUMA Women's Cool Cat 2.0 Sandals,95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,14.99,USD,35,57,officialpumastore,98.5,360142,New with box,0,https://www.ebay.com/itm/285793659199?_skw=Women%27s+shoes&hash=item428aa1293f:g:gowAAOSw535mCu-O,US,2024-04-01T17:28:26.000Z,https://i.ebayimg.com/images/g/gowAAOSw535mCu-O/s-l225.jpg,https://i.ebayimg.com/images/g/gowAAOSw535mCu-O/s-l1600.jpg
v1|316266154962|614912159844,"BRAND NEW New Balance Women's 574 Shoes, Color: Rose Pink, Medium/B",95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,59.99,USD,59.99,0,javierestevela0,100,5,New with box,0,https://www.ebay.com/itm/316266154962?_skw=Women%27s+shoes&hash=item49a2ee8bd2:g:Id0AAOSw07VnrfqL,US,2025-02-13T14:01:16.000Z,https://i.ebayimg.com/images/g/Id0AAOSw07VnrfqL/s-l225.jpg,https://i.ebayimg.com/images/g/Id0AAOSw07VnrfqL/s-l1600.jpg
v1|276895662166|0,Women's Size 8 Rhinestone Western Boot Beige,95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,24.98,USD,24.98,0,amyrafeek,99.4,1268,New with box,12.84,https://www.ebay.com/itm/276895662166?_skw=Women%27s+shoes&hash=item4078448056:g:ZCsAAeSw70xnu5NE,US,2025-02-23T21:31:58.000Z,https://i.ebayimg.com/images/g/ZCsAAeSw70xnu5NE/s-l225.jpg,https://i.ebayimg.com/images/g/ZCsAAeSw70xnu5NE/s-l225.jpg
v1|335725657485|545240530612,Spring Step Women's Fusaro Leather Shoes GRAY  NEW,95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,39.95,USD,39.95,0,allsportswearusa,99.3,9394,New without box,0,https://www.ebay.com/itm/335725657485?_skw=Women%27s+shoes&hash=item4e2acefd8d:g:c0wAAOSw7htnWicc,US,2024-12-12T13:23:52.000Z,https://i.ebayimg.com/images/g/c0wAAOSw7htnWicc/s-l225.jpg,https://i.ebayimg.com/images/g/c0wAAOSw7htnWicc/s-l1600.jpg
v1|276799854677|2560236126919,PUMA Women's Softride Harli Hybrid Skins Running Shoes,95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,38.99,USD,60,35,officialpumastore,98.5,360142,New with box,0,https://www.ebay.com/itm/276799854677?_skw=Women%27s+shoes&hash=item40728e9855:g:BJ0AAOSwve5ndNnd,US,2025-01-01T05:58:13.000Z,https://i.ebayimg.com/images/g/BJ0AAOSwve5ndNnd/s-l225.jpg,https://i.ebayimg.com/images/g/BJ0AAOSwve5ndNnd/s-l1600.jpg
v1|285754414449|587773723960,PUMA Women's Axelion Slip-On Shoes,95672,Athletic Shoes,158953,Women's Shoes,888,Sporting Goods,3034,Women's Shoes,40.99,USD,80,49,officialpumastore,98.5,360142,New with box,0,https://www.ebay.com/itm/285754414449?_skw=Women%27s+shoes&hash=item42884a5571:g:ZRsAAOSwd~9l61wC&amdata=enc%3AAQAKAAAA8PeG5RIuIyokJHJy903%2F5UbEEt3ZxC%2BcBRC3jDuHbmTBDXhjl4LJsc6vTM%2Br1U6lEtc5tB0jC8gCpX7IjfYTP5EveH8fO1HInvrRs4dG%2FxLsySVS3%2FxIiHYFm9tJXwBIj6uJ%2FaSLeu2W%2BHyYMKtnGHj0Y5b0Qv%2FTsdgVo97sKmk8uOk%2FZSwSMtu%2Fm071ftywWhG6g8CuhkBsaxHGMEqzgxz%2BJTSdXPKj8h72R3JIs8%2FSjoowZd%2FmwOn4trebnVKVdAaVVZJJ9np5DOea3ykWgT%2B0VxAIHOGl72mZFmNax5FT3tgMx6WP5n6YVvdPvbC3%2Bg%3D%3D,US,2024-03-08T18:40:23.000Z,https://i.ebayimg.com/images/g/ZRsAAOSwd~9l61wC/s-l225.jpg,https://i.ebayimg.com/images/g/ZRsAAOSwd~9l61wC/s-l1600.jpg
